Date,AAPL,AMZN,BAC,CSCO,DIS,GOOGL,HD,INTC,JPM,KO,META,MSFT,NVDA,ORCL,PEP,PG,TSLA,UNH,V,XOM
2023-05-05,0.002759103802708901,0.002018969709473478,-4.6153101387891304e-05,-0.005031838106331765,0.0004534071529120498,-0.001215846231539336,0.0002692953441186363,-0.00246850968413419,0.0037217824842909974,0.0009377708747804525,0.0042325059153814236,0.0033774294121778404,0.0031826584771834144,0.0007982064764700647,0.0026408646616692287,0.0015890347675536654,-0.0036974577218205963,-0.0017482343812375678,0.001328627627935891,-0.002708672527583561
2023-05-08,0.0035375621451773755,0.0020455253870722166,-0.00026182805148506906,-0.004993058418314234,0.0012519530634943876,0.0007392363488366915,-0.00046599166389638125,-0.0023815165865591847,0.003677693362241924,0.00097903137088321,0.004650133559411129,0.0034344773566695854,0.0030014596994549616,0.0016266711384853416,0.002718686064777909,0.0017689760550160416,-0.0030402136822848145,-0.0021472394631101956,0.0013283506959437309,-0.002289212692542447
2023-05-09,0.003418557884748785,0.0035198719347490303,-0.0016939567172850277,-0.004161185198662887,0.0010617777310261312,0.0010564047836888247,-0.00045229017404245785,-0.0032088565537942092,0.003190627636267612,0.0006521813208196781,0.004881101094762724,0.004300598337900435,0.0027499525903757704,0.0011788986832699411,0.0029994008726365482,0.0013564335945707995,-0.004426445912015231,-0.0029365226879285,0.0011040635058195357,-0.002629043481345389
2023-05-10,0.004157268193412123,0.006239876553840601,-0.001908010046786407,-0.0033992096723199916,0.0017876889798339457,0.003442745936087693,-0.00015222074191628687,-0.002914764466047126,0.003224066155708194,0.0006510616617071641,0.004783904876320033,0.005048756559158957,0.0045398539488305635,0.0019338512093349026,0.0031312909457811844,0.001324451918019981,-0.0029337576034782764,-0.0029892418552335876,0.0008175732797449375,-0.0032184112396013097
2023-05-11,0.002506809269543786,0.004807177165662374,-0.001920332697477428,-0.004451632877345785,-0.004058049895979116,0.004266199193262338,-0.0006784041452969625,-0.0049383877788382715,0.002875874578160198,0.0005676372917814754,0.003881596944395116,0.003576562851251258,0.004068817579871003,0.0010142451238884854,0.0029082042452618917,0.0012096326807618575,-0.0033679950338232068,-0.0036064170403782734,-0.0002123334298476387,-0.004357670665241386
2023-05-12,0.0023416472308397606,0.0038976992328996984,-0.004148664815532987,-0.0038291194494256163,-0.003765289900923524,0.003999196209143113,-0.0002020908799600929,-0.004408970650595895,-0.0016162427949666601,0.0008425544531405649,0.003203050003358471,0.004031032727620587,0.0030950360654438958,0.0011408995494697816,0.003343799768854605,0.001971765105151113,-0.004317239170714482,-0.0019817118525752853,-0.00041803503595346235,-0.00448333695495568
2023-05-15,0.0021907336229361586,0.004211779972499496,-0.0045547685777371,-0.0031544125522574296,-0.003492618445056844,0.004905549429083495,-0.0010836208904454413,-0.0033329009817525345,-0.001591376111497822,0.0003848375849939523,0.004876701552707074,0.0036455295807281797,0.0037206036211710316,0.0009021156405196573,0.0026160216893323985,0.001971227905171358,-0.005353762438153986,-0.0017973521183679507,6.3545324588132335e-06,-0.003806328579507012
2023-05-16,0.0018154998396039735,0.00541512093298141,-0.005391983746227308,-0.003375335080776526,-0.004818951073603628,0.006886595056727502,-0.0027606097318795984,-0.003823791221422601,-0.0024892367565238103,-0.00025697962558201003,0.0050899316038374946,0.00408836955599115,0.00293821921028799,0.0009507558641133785,0.002296822862662673,0.0018317387188311663,-0.00457287660269759,-0.0024445435778151447,-0.0005219073964459475,-0.005996269761832734
2023-05-17,0.001647237451793715,0.005363529096273611,-0.002362668443375343,-0.00036272132142212696,-0.0027552608724385474,0.00759614059181628,-0.0006377967312792554,-0.0033545183058851847,-0.0008882113933349478,-0.00040674652928364695,0.006360834380421315,0.004547070177113893,0.004112772789979962,0.0020663723611216767,0.001972438013589628,0.001609926977401882,-0.0013597686133182186,-0.00010226526322961172,0.00017150092971018882,-0.004716330374204175
2023-05-18,0.0026228471004853594,0.006745617859347425,-0.0022715387370300932,0.0017552098587039933,-0.0018773800537727925,0.00788682599743743,-0.0004436776329994341,-0.0014861874691905086,-0.0003638514926120995,-0.0009037077039959262,0.007869483829639645,0.005672434522113928,0.00807847372477843,0.003865761693124875,0.0016771628351366196,0.0006044855796651982,0.004384535922046517,-0.0008073157774388884,-6.074639733303355e-05,-0.0038642763534905756
2023-05-19,0.003143315473806607,0.004424358945873947,-0.00285362571993808,0.002236901516119422,-0.0039273307837386084,0.007801337472834508,-0.0014148752398272402,-0.00015770719950817803,-0.00038266524072231857,-0.0009501917437472862,0.00766663443762094,0.005705337374852859,0.007397347749966365,0.003941314886348463,0.001728659286044637,-0.0009159406492785183,0.004662043450276099,-0.0004767358923465304,-5.606241948713508e-06,-0.003792627266624199
2023-05-22,0.002775347379568527,0.004241624888875428,-0.002260381671533479,0.001538680504622697,-0.00372531728407684,0.008468412252603924,-0.0017193237106197135,0.0014830969969105324,-0.0008633982263062667,-0.0019225715621725924,0.008235642632220564,0.00684953716234184,0.007398571578894198,0.003268699498464345,0.00034910178133213397,-0.002314629728712536,0.00785145237874152,-0.0008178884525938234,-0.00016505939676203507,-0.005343502148458528
2023-05-23,0.002489372529309225,0.005946514154259075,-0.000291247811832146,0.0019473670255154008,-0.003976729259589956,0.008473101128376737,-0.00010286028629083455,0.0015265340040870711,-0.0002978404974821547,-0.0019338011520282916,0.009148762374180535,0.007054749908910751,0.008096947165010642,0.0024047586172780745,-0.0009383713528881343,-0.002867109567833109,0.007609069575027166,-0.0012453890745025343,-0.0009325596433586325,-0.003951701954307563
2023-05-24,0.0025740571461407512,0.005536989797843739,-0.0004375206985101632,0.0020202104408576504,-0.0036800212664977183,0.007863291005901569,0.0006398667565619576,0.00036809866618425227,0.00013076214697769207,-0.00212233564726661,0.009203613419827523,0.003209363868698173,0.0064901835213855286,0.0024791767782160468,-0.0009471075136391671,-0.0027018572218130642,0.00899008797819888,-0.00018869847770491276,-0.0011377043069558447,-0.002933344149810424
2023-05-25,0.0014889129584641392,0.0024823259569915546,-0.0011041045965336615,0.0026390871518506163,-0.005920328790411033,0.007059683180564863,-0.0011244181834908495,-0.003784677784117718,-0.00042025915787752277,-0.0026106146210987057,0.00293906295419209,0.0035308938857002647,0.01817418608957112,0.004805554359727265,-0.0015468535662368776,-0.003634379552959255,0.007324976539847039,-0.0012927175028011827,-0.0010719643479561336,-0.004427927697687795
2023-05-26,0.0018170855779748752,0.006693685985980746,-0.0015305837721530046,0.0027445479823177354,-0.007121140161139072,0.00763343699603109,-0.0011886810070391052,-0.002874341963468097,-0.000386359826085747,-0.0031038069289290814,0.004420263277687547,0.004201587390745737,0.01848542373334534,0.004873222387054033,-0.0019230024150431678,-0.003602178522429872,0.008397111342838715,-0.0010580415846830615,-0.0015193110282818445,-0.0054006836879255
2023-05-30,0.002376585087691968,0.00895106472159638,-0.001209059345323188,0.00296016733223351,-0.007245840432634182,0.00732146417798848,-0.0007896312301867603,5.599433008376398e-05,-0.0012670848797678214,-0.0036189917595212283,0.003916822274091253,0.004225892186876706,0.017889114105420358,0.005308077717165039,-0.0026664720025252886,-0.004426353069520489,0.011219909064689698,-0.0015982597206837036,-0.0022208916066598196,-0.004293048240766878
2023-05-31,0.002672052123892299,0.007733076580707132,-0.0005254773571432448,0.0034969153373084483,-0.006378540628647816,0.007874886124951186,-0.001396700086029029,0.003348050947073411,-0.0010962705658122073,-0.0034938575689519415,0.005145941211300964,0.003824735368343668,0.01626140037505776,0.0057206140077056935,-0.0026114289280158463,-0.004619084253939748,0.012378042920136867,-0.0005952145440804191,-0.001169307668062547,-0.003194267703555187
2023-06-01,0.0037965577909271687,0.008631533436472928,0.00038804957893696647,0.003998803303149051,-0.006149647050931179,0.008178060435626388,-0.0003214070247406442,0.001377056325358067,0.000650862847076028,-0.002927706837090088,0.007098069436182591,0.0046280381215882405,0.0195430914300359,0.005754762879551911,-0.0022881172186681787,-0.004042887536424383,0.013164680122736328,0.00046081061294440674,0.00028836044674799275,-0.0016313755186946111
2023-06-02,0.004530992871025402,0.00906545124058713,0.003623286346877863,0.004563122543755127,-0.0032287975759107577,0.00890350511331962,0.002238091944358339,0.0004949920310436562,0.0023850857630925426,-0.002016017513611951,0.007838481258792062,0.0048861001957021585,0.019417762148103007,0.0056073495587666,-0.0020871464796534513,-0.0029233124199384342,0.014535072834027617,0.0012841459424414946,0.0008779542362009285,0.00040517517552183244
2023-06-05,0.0018060868029816323,0.008689908996219863,0.001993402588037196,0.004151298595688746,-0.004677270662621391,0.00902064310282047,0.0010810968764915162,-0.0014204311588786988,0.0009171231561778348,-0.00258661135445547,0.007773173364853081,0.004108741638982549,0.01719127514031162,0.005045467899004802,-0.002281925381254385,-0.003288436582073201,0.01263752001821381,0.0004267704170502262,-0.0009331679723768749,-0.0010618434448141645
2023-06-06,0.001723242457814822,0.009132207573668717,0.0032383173846863176,0.0036556716684256973,-0.0052585672436136766,0.008494508040562565,0.0018675681348388595,0.0007764452303834158,0.0008863410608863642,-0.0028706544845994108,0.007618179305709577,0.0040942669174376,0.01571020903691429,0.005217764971687055,-0.0027590830973898807,-0.00355129240985918,0.012979021309871008,-0.0004711599284994483,-0.0007105351106399926,-0.0008512715502179413
2023-06-07,0.0018339804544841077,0.006634333435434808,0.003720127683925345,0.0034852937506033186,-0.0046796519591994715,0.006800282453000639,0.0023702309024211665,0.0023819675749321536,0.001611524390281538,-0.0025306934945472205,0.0062098973799787184,0.0028181683157256555,0.015184978242804442,0.004689864854033621,-0.0033626941241580222,-0.0029320980837962583,0.01448392680421417,-0.0008016911633438595,-0.0015786102075932395,0.0002560415258494431
2023-06-08,0.0020861892471414232,0.006205728532275639,0.003910725119366127,0.00312661748323565,-0.004165333861886616,0.004603973944211137,0.00253583766132886,0.0034610825315817663,0.0016000774847656162,-0.0024929102240837777,0.006457919033938231,0.002244024901092301,0.016016386268747435,0.0050315540492605225,-0.0028437286403474814,-0.002469890074438924,0.016955283861381582,6.994211909611137e-05,-0.0016447923660349085,0.0007407796046844161
2023-06-09,0.0021394452101231253,0.004972764013270403,0.003851027730847695,0.0034704367991869435,-0.000124319625992525,0.0024842123774630465,0.0021465666173829724,0.004558690464786358,0.0018570993724656315,-0.002693547114049355,0.005946505225849608,0.0028314350401519193,0.01688539228351186,0.0061750991721295,-0.003050469007826523,-0.002545790817214627,0.01793608124054948,0.0005493541454106132,-0.0015716248847892577,0.0012760119180956874
2023-06-12,0.003192253294996961,0.007100506479715346,0.004159521965316981,0.003929440119823197,0.0007071135967059494,0.0026577966033093257,0.002253621746038925,0.007162814675860679,0.002570202200589483,-0.003104271225205885,0.007517526143003245,0.003789439926219307,0.018220023167499856,0.008959707222143792,-0.003373525577704184,-0.003446567748571944,0.020238274818528783,0.00019233809946945236,-0.0010679679694955535,0.0008291214493206412
2023-06-13,0.0032065388814706717,0.006709798665223782,0.0035893751001666472,0.0038289182010253164,0.0006153828679415108,0.0031601376306265192,0.002456209717132035,0.006964809709942515,0.0025105636481228266,-0.0027723876436278718,0.006487394907470384,0.0040777936706262174,0.01908877907301947,0.009368548356821865,-0.003000827719308108,-0.0035829392606949117,0.022500654961323936,0.000507229500346873,-0.001989359461605905,0.0007431583779230533
2023-06-14,0.0033811011896735022,0.0056258439524462635,0.0036375916405322005,0.0041774844645347696,0.0008817839284451567,0.0018080842512924078,0.003470682135957015,0.010400365203543305,0.0026604430823240267,-0.0018702381062273344,0.006869870046566251,0.004165580723349871,0.02104701143154756,0.01125504021549632,-0.0023356928777885253,-0.0030276531151282983,0.022078489863221296,-0.001960129490598983,-0.001477845778410075,0.001355356173794775
2023-06-15,0.0037608907106121913,0.004972819538928941,0.0018555956125494767,0.004372605487292375,0.00016306892534152518,0.0018257609894922866,0.002074433139126175,0.01133654396913833,0.0016884698636515983,-0.001127792622587742,0.0076526267806189315,0.005287843145498528,0.0189953367711058,0.01223173388548134,-0.0012882248828539554,-0.0021225474877688555,0.01970125535363878,-0.0016270656291944685,-0.0013398843342847188,0.0005807105928844591
2023-06-16,0.0027845847862901286,0.003188388321306701,0.0017241581913898852,0.0039090373182508135,-0.0012420425662216738,0.00037879576868632414,0.0013292549432243228,0.010701411120779497,0.001368672617137434,-0.0004913665825527269,0.006606371779862346,0.0037393148194970584,0.016555781425679005,0.01051310435546286,-0.0010691984163737843,-0.0009332606893171835,0.01973647195957865,-0.0018457728718313138,-0.0009383299532053135,-0.00023130118309357405
2023-06-20,0.00277750354186575,0.004107999011197816,0.001808279865370388,0.0024449835390372987,-0.0008164622260086851,0.00023324715849467047,0.0022257356107532713,0.008396835256976603,0.0012285784063183701,-0.0008476694193764011,0.007443982509348685,0.0031424316328692247,0.018516274147861084,0.00890584132257512,-0.00133847883792797,-0.0016044494789701324,0.021487278308929925,-0.0006143065107916679,-0.001409209346330792,-0.0016091445980565221
2023-06-21,0.002767774678775048,0.004263689130658754,0.0008795969229094369,0.0020815148104460445,-0.0016920901585821436,-0.0017352065426226803,0.0021457651373944396,0.004812142075909354,0.0015680667658559133,0.0003415437199207116,0.006425428773865432,0.0020322736107844463,0.017786172823747965,0.009450644699330556,4.919284882988206e-05,0.0001365063790216281,0.016333244094479827,-1.8278590386916482e-05,-0.0008019606403600443,-0.0004423617618946052
2023-06-22,0.0043518028315437385,0.00640328069592519,-0.0006113847278148232,0.0022548333925602572,-0.0006876245066802233,0.000338790299267272,0.0014893187084914605,0.005794855409939448,0.0011270605609732254,0.0007728061366642891,0.007318775158257046,0.003875731034461044,0.018545589904572786,0.010415126321583357,0.0007196144157906425,0.0008468185672700967,0.01814635669988355,0.00034569112183794324,0.0008973252202511938,-0.0013978847456226962
2023-06-23,0.0041846183193786635,0.005322977719099264,-0.00014717161610618422,0.0019932920810567024,-0.0004904793016117015,0.0006871332391557905,0.0020788715559690364,0.007102258950655161,0.0013231424358425893,0.0006708038639662073,0.00749397254289042,0.003409081343930642,0.01784169910260087,0.009722300772277526,0.00069510025190197,0.0007634123694583051,0.017405275640972533,-1.322767163117744e-05,0.0016700162512921113,-0.0023927362360758207
2023-06-26,0.0034723489611179492,0.005299226593609629,0.00034089250014542326,0.0012337046792268603,0.00037209444454707196,-0.002014652571076819,0.004002870004513043,0.010376028127268327,0.0013236583082248676,0.0010731321592492627,0.0050190102913728,0.0005280296777365467,0.0037887947607879837,0.005902416838205082,0.00067277607185241,0.0011351292498091414,0.013946069025468799,0.0005281800489612021,0.0007079007743072297,-0.0005729432389177114
